Id,field,harvest_year,harvest_month,age,temperature,Precipitation,Soilwater_L3,dewpoint,Soilwater_L4,windspeed,Soilwater_L1,Soilwater_L2,production
3019,13,2011,4,11,25.965,405.15,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.07480152896206999
3020,13,2011,5,11,26.616,328.63,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.1419288444575125
3021,13,2011,6,11,27.035,97.442,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.1
3022,13,2011,7,11,26.867,152.56,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.3362834460452808
3023,13,2011,8,11,27.929,189.17,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.2571890620405763
3024,13,2011,9,11,29.255,99.563,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.16512790355777712
3025,13,2011,10,11,29.64,228.39,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.6546015877683034
3026,13,2011,11,11,29.149,166.04,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.33243163775360185
3027,13,2011,12,11,29.923,141.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.25154366362834457
3028,14,2004,10,3,27.602,224.55,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.06410348544735897
3029,14,2004,11,3,27.544,11.102,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.07585339561624148
3030,14,2004,12,3,27.309,123.89,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.16475026949335253
3031,14,2005,1,4,27.286,202.51,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.07930291052820698
3032,14,2005,2,4,26.578,411.42,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.13363277039166369
3033,14,2005,3,4,26.355,379.05,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.08451311534315488
3034,14,2005,4,4,26.643,410.87,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.06859504132231406
3035,14,2005,5,4,26.397,322.65,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.03201581027667985
3036,14,2005,6,4,26.848,106.87,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.11430111390585702
3037,14,2005,7,4,27.091,78.972,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.05856988860941431
3038,14,2005,8,4,27.941,96.964,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.0867409270571326
3039,14,2005,9,4,28.79,47.915,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.052856629536471446
3040,14,2005,10,4,28.3,122.69,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.042723679482572774
3041,14,2005,11,4,28.476,60.098,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.17035573122529646
3042,14,2005,12,4,26.85,307.85,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.09335249730506649
3043,14,2006,1,5,26.595,329.42,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.16460653970535397
3044,14,2006,2,5,26.204,305.74,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.1754222062522458
3045,14,2006,3,5,26.019,447,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.14681997844053182
3046,14,2006,4,5,25.978,497.64,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.08030901904419692
3047,14,2006,5,5,26.171,334.91,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.040424002874595764
3048,14,2006,6,5,26.598,96.684,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.02382321236076177
3049,14,2006,7,5,27.156,118.13,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.05939633489040605
3050,14,2006,8,5,27.636,121.77,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.09313690262306865
3051,14,2006,9,5,28.251,130.69,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.12256557671577435
3052,14,2006,10,5,29.143,132.21,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.17709905377901547
3053,14,2006,11,5,28.427,126.57,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.5475386273805246
3054,14,2006,12,5,28.852,218.65,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.28501616960114984
3055,14,2007,1,6,29.083,158.64,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.21167804527488318
3056,14,2007,2,6,26.198,510.29,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.17872799137621276
3057,14,2007,3,6,26.147,532.37,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.058713618397412876
3058,14,2007,4,6,26.553,442.6,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.04671218109953288
3059,14,2007,5,6,27.013,333.07,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.02536830758174632
3060,14,2007,6,6,26.987,96.254,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.01322314049586777
3061,14,2007,7,6,27.018,97.973,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.11322314049586782
3062,14,2007,8,6,27.659,57.015,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.08171038447718292
3063,14,2007,9,6,28.445,79.042,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.4326266618756739
3064,14,2007,10,6,28.267,188.56,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.3967301473230327
3065,14,2007,11,6,29.365,83.394,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.2216313330937837
3066,14,2007,12,6,27.158,309.76,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.07617678763923824
3067,14,2008,1,7,26.094,414.77,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.07894358605821057
3068,14,2008,2,7,25.983,394.85,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.02651814588573482
3069,14,2008,3,7,25.654,512.9,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.03409989220265901
3070,14,2008,4,7,25.948,465.75,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.056665468918433354
3071,14,2008,5,7,26.187,302,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.027775781530722243
3072,14,2008,6,7,26.362,181.6,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.03463887890765361
3073,14,2008,7,7,26.96,69.119,0.31649,23.436,0.33145,1.8285,0.31622,0.3155,0.11803808839381964
3074,14,2008,9,7,28.16,118.34,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.29302910528206966
3075,14,2008,10,7,28.803,176.41,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.35461731943945385
3076,14,2008,11,7,29.429,82.761,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.23309378368666908
3077,14,2008,12,7,27.397,195.29,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.15943226733740568
3078,14,2009,1,8,26.739,292.23,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.07243981315127561
3079,14,2009,2,8,26.046,424.26,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.034028027308659725
3080,14,2009,3,8,26.098,566.88,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.04412504491555875
3081,14,2009,4,8,26.163,452.87,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.04063959755659361
3082,14,2009,5,8,25.988,533.67,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.021092346388789082
3083,14,2009,6,8,26.227,320.18,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.033093783686669064
3084,14,2009,7,8,26.856,86.371,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.0572403880704276
3085,14,2009,8,8,28.183,66.301,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.09669421487603308
3086,14,2009,9,8,29.308,65.452,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.13869924541861306
3087,14,2009,10,8,30.126,75.568,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.27438016528925624
3088,14,2009,11,8,30.316,46.384,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.23305785123966946
3089,14,2009,12,8,28.493,281.17,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.08192597915918076
3090,14,2010,1,9,27.017,300.54,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.08799856270212002
3091,14,2010,2,9,27.484,334.87,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.03927416457060726
3092,14,2010,3,9,27.87,269.91,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.21182177506288183
3093,14,2010,4,9,26.886,447.93,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.18393819619116064
3094,14,2010,5,9,27.469,286.03,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.1951131872080489
3095,14,2010,6,9,27.253,93.267,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.2887531440891125
3096,14,2010,7,9,27.302,159.21,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.19867049946101334
3097,14,2010,8,9,28.005,121.33,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.3223140495867769
3098,14,2010,9,9,28.698,85.571,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.46439094502335615
3099,14,2010,10,9,29.505,121.12,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.3375134746676249
3100,14,2010,11,9,28.674,104.81,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.17804527488321956
3101,14,2010,12,9,27.234,240.77,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.3682357168523177
3102,14,2011,1,11,25.775,439.39,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.12206252245777938
3103,14,2011,2,11,25.852,553.04,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.06561264822134388
3104,14,2011,3,11,25.978,535.27,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.09766439094502337
3105,14,2011,4,11,25.965,405.15,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.11473230326985269
3106,14,2011,5,11,26.616,328.63,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.1813510600071865
3107,14,2011,6,11,27.035,97.442,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.11153431548688467
3108,14,2011,7,11,26.867,152.56,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.3472871002515272
3109,14,2011,8,11,27.929,189.17,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.25174272367948264
3110,14,2011,9,11,29.255,99.563,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.15404240028745958
3111,14,2011,10,11,29.64,228.39,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.6472152353575279
3112,14,2011,11,11,29.149,166.04,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.2950413223140496
3113,14,2011,12,11,29.923,141.4,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.27585339561624145
3114,15,2004,10,3,27.602,208.42,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.05880623346074684
3115,15,2004,11,3,27.544,10.65,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.09114966186415759
3116,15,2004,12,3,27.309,126.53,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.21781828873860634
3117,15,2005,1,4,27.286,205.19,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.08923845927668334
3118,15,2005,2,4,26.578,413.9,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.15407233166715673
3119,15,2005,3,4,26.355,379.15,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.13498970890914438
3120,15,2005,4,4,26.643,394.44,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.058718024110555725
3121,15,2005,5,4,26.397,319.57,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.04431049691267275
3122,15,2005,6,4,26.848,106.43,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.09085563069685389
3123,15,2005,7,4,27.091,79.864,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.0567480152896207
3124,15,2005,8,4,27.941,89.77,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.06242281681858278
3125,15,2005,9,4,28.79,46.402,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.04122316965598354
3126,15,2005,10,4,28.3,119.14,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.042399294325198476
3127,15,2005,11,4,28.476,61.945,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.1977359600117613
3128,15,2005,12,4,26.85,317.55,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.06580417524257572
3129,15,2006,1,5,26.595,320.46,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.21079094384004704
3130,15,2006,2,5,26.204,300.61,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.19532490443987066
3131,15,2006,3,5,26.019,445.49,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.17053807703616586
3132,15,2006,4,5,25.978,526.79,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.08429873566598062
3133,15,2006,5,5,26.171,351.87,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.039753013819464875
3134,15,2006,6,5,26.598,96.165,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.01817112613937077
3135,15,2006,7,5,27.156,118.63,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.03493090267568363
3136,15,2006,8,5,27.636,111.28,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.06565715965892385
3137,15,2006,9,5,28.251,131.5,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.14087033225521906
3138,15,2006,10,5,29.143,141.81,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.19982358129961775
3139,15,2006,11,5,28.427,135.58,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.34592766833284333
3140,15,2006,12,5,28.852,234.66,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.3307556600999706
3141,15,2007,1,6,29.083,161.74,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.22631578947368422
3142,15,2007,2,6,26.198,520.5,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.15027932960893856
3143,15,2007,3,6,26.147,539.82,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.053278447515436644
3144,15,2007,4,6,26.553,440.18,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.05180829167891798
3145,15,2007,5,6,27.013,332.11,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.032784475154366374
3146,15,2007,6,6,26.987,98.632,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.020582181711261395
3147,15,2007,7,6,27.018,104.85,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.02067039106145252
3148,15,2007,8,6,27.659,56.404,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.06427521317259631
3149,15,2007,9,6,28.445,81.388,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.12011173184357543
3150,15,2007,10,6,28.267,185.15,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.376771537783005
3151,15,2007,11,6,29.365,82.589,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.12937371361364305
3152,15,2007,12,6,27.158,315.35,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.14927962364010589
3153,15,2008,1,7,26.094,421.43,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.07924139958835637
3154,15,2008,2,7,25.983,391.33,0.35727,24.393,0.35095,2.0207,0.35868,0.35838,0.020199941193766544
3155,15,2008,3,7,25.654,547.52,0.36392,24.153,0.364,1.6453,0.36349,0.36359,0.012584533960599826
3156,15,2008,4,7,25.948,469.15,0.36439,24.565,0.36731,1.6736,0.36447,0.36457,0.03637165539547192
3157,15,2008,5,7,26.187,319.45,0.36049,24.637,0.36802,1.7208,0.36043,0.36029,0.0771243751837695
3158,15,2008,6,7,26.362,174.14,0.35212,24.078,0.3581,1.6947,0.3494,0.34981,0.054042928550426354
3159,15,2008,7,7,26.96,65.368,0.31649,23.436,0.33145,1.8285,0.31622,0.3155,0.06536312849162011
3160,15,2008,8,7,27.453,89.452,0.31362,23.642,0.31857,1.9141,0.31484,0.31377,0.16821523081446635
3161,15,2008,9,7,28.16,116.97,0.29746,23.652,0.30689,2.2509,0.29726,0.29568,0.4882681564245812
3162,15,2008,10,7,28.803,177.82,0.27428,22.762,0.29188,2.4395,0.26737,0.26711,0.3992355189650103
3163,15,2008,11,7,29.429,74.547,0.24514,22.365,0.27514,2.4118,0.2335,0.23134,0.23851808291678922
3164,15,2008,12,7,27.397,200.39,0.30249,23.957,0.28295,1.9059,0.31581,0.31124,0.22175830638047642
3165,15,2009,1,8,26.739,287.87,0.32504,24.073,0.31106,2.0401,0.3312,0.32955,0.07277271390767422
3166,15,2009,2,8,26.046,417.33,0.35296,24.323,0.3443,1.9628,0.35603,0.35539,0.05148485739488387
3167,15,2009,3,8,26.098,583.97,0.36171,24.605,0.36437,1.8023,0.36148,0.36147,0.03625404292855043
3168,15,2009,4,8,26.163,445.89,0.35328,24.312,0.35701,1.6698,0.35356,0.35319,0.02631578947368421
3169,15,2009,5,8,25.988,563.43,0.36485,24.468,0.36558,1.5193,0.36463,0.36457,0.025962952072919734
3170,15,2009,6,8,26.227,320.6,0.35533,24.388,0.36351,1.8308,0.35512,0.35533,0.05407233166715673
3171,15,2009,7,8,26.856,87.2,0.32925,23.833,0.34177,2.0467,0.32642,0.32684,0.07371361364304617
3172,15,2009,8,8,28.183,58.681,0.29024,22.872,0.31346,2.1847,0.27818,0.27934,0.12372831520141135
3173,15,2009,9,8,29.308,63.985,0.26457,21.729,0.28946,2.5489,0.2326,0.23947,0.16004116436342253
3174,15,2009,10,8,30.126,64.982,0.24629,21.069,0.27083,2.5929,0.21379,0.21973,0.34545721846515737
3175,15,2009,11,8,30.316,44.089,0.24095,21.126,0.25753,2.7968,0.20721,0.21474,0.2892972655101441
3176,15,2009,12,8,28.493,286.31,0.23365,23.076,0.24841,2.4824,0.25777,0.24853,0.07659511908262277
3177,15,2010,1,9,27.017,300.54,0.28991,23.977,0.25411,2.1748,0.31224,0.30708,0.07918259335489564
3178,15,2010,2,9,27.484,320.05,0.3348,24.692,0.30502,2.5474,0.3424,0.34057,0.0609526609820641
3179,15,2010,3,9,27.87,264.49,0.33091,24.749,0.32778,2.1424,0.33339,0.33238,0.2523669508967951
3180,15,2010,4,9,26.886,452.06,0.36498,25.393,0.36409,1.8086,0.36484,0.36473,0.21020288150543964
3181,15,2010,5,9,27.469,293.43,0.35377,25.452,0.35774,1.7407,0.35453,0.35422,0.2074389885327845
3182,15,2010,6,9,27.253,98.59,0.33836,24.352,0.35793,1.7718,0.33685,0.33685,0.30682152308144667
3183,15,2010,7,9,27.302,156.02,0.34203,24.372,0.34591,1.8109,0.3407,0.34063,0.16048221111437813
3184,15,2010,8,9,28.005,116.63,0.30097,23.394,0.32519,1.9233,0.29158,0.2921,0.26715671861217294
3185,15,2010,9,9,28.698,85.313,0.27039,22.975,0.29756,2.1995,0.25806,0.259,0.2602175830638048
3186,15,2010,10,9,29.505,134.62,0.24421,22.377,0.27608,2.3683,0.22691,0.22705,0.2544545721846516
3187,15,2010,11,9,28.674,104.86,0.25206,23.104,0.26328,2.2016,0.26646,0.26182,0.1623052043516613
3188,15,2010,12,9,27.234,235.58,0.2847,23.781,0.26574,2.0187,0.3016,0.2969,0.2903263745957072
3189,15,2011,1,11,25.775,433.14,0.33051,23.954,0.29845,1.9864,0.3433,0.34052,0.13528374007644808
3190,15,2011,2,11,25.852,559.26,0.35662,24.05,0.35459,1.9486,0.35676,0.35655,0.06115848279917672
3191,15,2011,3,11,25.978,551.15,0.35747,24.304,0.35955,1.8727,0.3579,0.35777,0.09679506027638933
3192,15,2011,4,11,25.965,402.58,0.36638,24.528,0.36694,1.7745,0.36572,0.36572,0.1304322258159365
3193,15,2011,5,11,26.616,326.75,0.35917,24.9,0.36356,1.7665,0.35877,0.35871,0.22431637753601885
3194,15,2011,6,11,27.035,98.744,0.32818,24.076,0.34274,1.9929,0.32748,0.32718,0.1
3195,15,2011,7,11,26.867,153.31,0.32301,23.523,0.32665,1.8927,0.32176,0.32159,0.3538077036165834
3196,15,2011,8,11,27.929,184.2,0.29375,23.286,0.31116,2.0728,0.28785,0.28758,0.24145839458982654
3197,15,2011,9,11,29.255,97.274,0.26691,22.501,0.29081,2.2889,0.24997,0.25185,0.04504557483093208
3198,15,2011,10,11,29.64,239.3,0.24007,21.883,0.27185,2.3207,0.22267,0.22381,0.7242869744192886
3199,15,2011,11,11,29.149,164.8,0.24342,22.168,0.25981,2.3215,0.24334,0.2408,0.3709791237871215
3200,15,2011,12,11,29.923,141.54,0.233,21.477,0.25054,2.65,0.21709,0.21787,0.2516906792119965
3201,16,2004,10,3,27.602,208.42,0.29996,23.498,0.31129,2.3076,0.29262,0.29302,0.05371949426639225
3202,16,2004,11,3,27.544,10.65,0.28812,23.601,0.29783,2.3453,0.28886,0.28758,0.10017641870038224
3203,16,2004,12,3,27.309,126.53,0.28844,23.807,0.2912,2.0102,0.2927,0.29019,0.19000294031167306
3204,16,2005,1,4,27.286,205.19,0.29215,24.269,0.28793,2.0396,0.30134,0.29818,0.06530432225815938
3205,16,2005,2,4,26.578,413.9,0.3218,24.765,0.30038,2.0914,0.33256,0.32987,0.15257277271390768
3206,16,2005,3,4,26.355,379.15,0.34371,24.69,0.33409,1.8963,0.34691,0.34601,0.14910320493972362
3207,16,2005,4,4,26.643,394.44,0.3469,24.8,0.348,1.8473,0.3463,0.34616,0.06201117318435755
3208,16,2005,5,4,26.397,319.57,0.35128,24.952,0.35101,1.7458,0.35231,0.35219,0.06553954719200236
3209,16,2005,6,4,26.848,106.43,0.34394,24.529,0.35258,1.8646,0.34158,0.342,0.12993237283152018
3210,16,2005,7,4,27.091,79.864,0.32503,23.823,0.33576,1.6948,0.32078,0.32119,0.05751249632461041
3211,16,2005,8,4,27.941,89.77,0.28944,23.314,0.30965,2.0252,0.28272,0.28272,0.07327256689209058
3212,16,2005,9,4,28.79,46.402,0.26585,22.541,0.28966,2.4467,0.2437,0.24671,0.04039988238753309
3213,16,2005,10,4,28.3,119.14,0.25997,23.321,0.27443,2.4174,0.26832,0.26336,0.03990002940311674
3214,16,2005,11,4,28.476,61.945,0.26373,23.576,0.26716,2.3375,0.26755,0.26388,0.12164069391355484
3215,16,2005,12,4,26.85,317.55,0.29839,24.272,0.27658,1.6893,0.31668,0.31148,0.07518376947956484
3216,16,2006,1,5,26.595,320.46,0.33994,24.74,0.32083,1.9897,0.34587,0.34462,0.2255807115554249
3217,16,2006,2,5,26.204,300.61,0.34861,24.626,0.34523,2.1281,0.35104,0.35031,0.19950014701558366
3218,16,2006,3,5,26.019,445.49,0.36103,24.734,0.35914,2.176,0.361,0.36088,0.1960305792413996
3219,16,2006,4,5,25.978,526.79,0.36628,24.882,0.36728,1.5105,0.36575,0.36582,0.1134960305792414
3220,16,2006,5,5,26.171,351.87,0.36155,24.843,0.36493,1.6832,0.36109,0.36121,0.04213466627462512
3221,16,2006,6,5,26.598,96.165,0.34494,24.204,0.35502,1.6346,0.34246,0.34285,0.01693619523669509
3222,16,2006,7,5,27.156,118.63,0.31909,24.049,0.33055,1.8849,0.3193,0.31881,0.037841811231990596
3223,16,2006,8,5,27.636,111.28,0.30636,23.897,0.31578,2.0829,0.30444,0.30413,0.05839458982652162
3224,16,2006,9,5,28.251,131.5,0.28342,23.334,0.30029,2.2166,0.27897,0.27759,0.16577477212584538
3225,16,2006,10,5,29.143,141.81,0.26454,22.787,0.2834,2.4335,0.2477,0.25083,0.2095560129373714
3226,16,2006,11,5,28.427,135.58,0.26039,23.159,0.27174,2.1827,0.26171,0.25841,0.3398706262863864
3227,16,2006,12,5,28.852,234.66,0.25085,22.782,0.26405,2.41,0.24324,0.24136,0.32708027050867394
3228,16,2007,1,6,29.083,161.74,0.24159,23.677,0.25605,2.4876,0.25329,0.246,0.19244339900029409
3229,16,2007,2,6,26.198,520.5,0.29861,24.294,0.26777,2.2544,0.32402,0.31796,0.1556895030873273
3230,16,2007,3,6,26.147,539.82,0.34308,24.591,0.3208,1.9766,0.35022,0.34882,0.04483975301381947
3231,16,2007,4,6,26.553,440.18,0.36034,25.051,0.35755,1.8929,0.36094,0.36079,0.03393119670685093
3232,16,2007,5,6,27.013,332.11,0.3576,25.173,0.35986,1.862,0.35704,0.35714,0.023963540135254337
3233,16,2007,6,6,26.987,98.632,0.34263,24.063,0.35146,1.899,0.33866,0.33936,0.021875918847397827
3234,16,2007,7,6,27.018,104.85,0.32594,24.284,0.33189,1.7553,0.32876,0.32773,0.04207586004116437
3235,16,2007,8,6,27.659,56.404,0.31248,23.804,0.32094,2.0088,0.31036,0.30999,0.1089679506027639
3236,16,2007,9,6,28.445,81.388,0.28239,23.273,0.3037,2.2834,0.273,0.27291,0.2530432225815937
3237,16,2007,10,6,28.267,185.15,0.26346,23.133,0.28505,2.4597,0.26473,0.26094,0.2777418406351073
3238,16,2007,11,6,29.365,82.589,0.2469,22.592,0.2717,2.5323,0.23333,0.23101,0.15907086151132022
3239,16,2007,12,6,27.158,315.35,0.26404,23.777,0.26358,1.9742,0.29272,0.28483,0.05930608644516321
3240,16,2008,1,7,26.094,421.43,0.32352,24.035,0.28765,2.026,0.33843,0.33527,0.0419288444575125
